rank,rank_if_eligible,city_id,name,country,lat,lon,population,elevation_m,tz,microclimate_risk,microclimate_reason,coast_distance_km,relief_m,cell_elev_m,below_threshold,is_reference,comfort_hours_yr,daylight_hours_yr,comfort_fraction,worst_month_hours,best_month_hours,evenness_stat,evenness_method,evenness_factor,longest_bad_streak_days,peak_month,utci_mean_daylight_c,comfort_hours_sun,comfort_hours_shade,elev_offset_k,has_precip,month_01_hours,month_02_hours,month_03_hours,month_04_hours,month_05_hours,month_06_hours,month_07_hours,month_08_hours,month_09_hours,month_10_hours,month_11_hours,month_12_hours,pm25_ugm3,aq_factor,composite
1294,1295,brazzaville-427,Brazzaville,Republic of the Congo,-4.2455469387266,15.271093080662048,3190742.929,321.58,Africa/Brazzaville,False,,292.39773910867865,237.03945922851562,316.60888671875,False,False,1412.2254716295524,4582.65755612338,0.30816735798696687,55.116080566467815,214.26583685919562,0.4255879276408357,cv,0.5744120723591644,4.0,7,30.434226183452083,999.1160097573713,2148.8066977547414,-0.032312236328124896,True,94.96614015632865,83.20436962038896,74.53659747906237,55.116080566467815,75.29203866270504,160.14179495166525,214.26583685919562,205.42644429641476,147.23095824779963,111.25097844682199,88.80307995297865,101.99115238972351,35.73448220064724,0.4281226177633946,347.29279344433684
1295,1296,sidfa-6977,Sidfa,Egypt,26.975826995904136,31.41235915711333,344041.2696,58.23,Africa/Cairo,False,,218.98812132844185,266.9742736816406,118.94636535644531,False,False,2532.592173813979,4717.851387114437,0.5368105024950732,67.34653922112713,336.3564882906738,0.4886194474474549,cv,0.5113805525525451,4.0,1,26.93825248415197,2100.4479118382824,2859.8888731247334,0.39465637481689453,True,336.3564882906738,300.2019649169392,317.29067209615795,269.42078904623526,161.82918385201523,84.30193053689938,69.4458294636369,67.34653922112713,108.0066707351019,204.6350308690511,283.9408077935944,329.8162669925472,42.96513754045307,0.2674413879899318,346.3682585585928
1296,1297,zhoukou-9703,Zhoukou,China,33.61670533793865,114.64410688717308,788575.6561,49.31,Asia/Shanghai,False,,435.9494524515623,8.981681823730469,48.381858825683594,False,False,2483.617965177011,4768.049096550465,0.520887665979327,85.85173023427716,341.3315263929578,0.4422471284418452,cv,0.5577528715581548,15.0,5,18.312263195646334,2399.794707234699,2481.612742575954,-0.006032917633056655,True,102.86659187829027,140.1137987890454,272.94970032753935,335.7632556381608,341.3315263929578,166.33222908651106,85.85173023427716,111.83384724441359,237.92794713844182,318.26468401144456,242.49955781759,127.88309661833895,53.20563915857605,0.25,346.31126298272477
1297,1298,xuchang-9429,Xuchang,China,34.099990006462995,113.80118897948024,1821623.73,83.15,Asia/Shanghai,False,,499.12632077769405,74.00021362304688,79.83199310302734,False,False,2476.7678240900595,4768.382414674211,0.5194146795919847,87.51402901129042,336.3187623369771,0.4409887698520784,cv,0.5590112301479215,12.0,5,18.16379216144552,2401.522018777202,2469.609654799629,-0.0215670448303223,True,98.18099839971356,144.9562475725106,275.6050408318942,335.2021637972012,336.3187623369771,163.55285472498656,87.51402901129042,120.48699645837236,236.30791346587202,321.9011853714821,235.42912301695335,121.31250910280586,55.31534789644012,0.25,346.1352570338438
1298,1299,ikot-ekpene-7849,Ikot Ekpene,Nigeria,5.153794401160398,7.7216987104774235,399324.8184,81.53,Africa/Lagos,False,,52.74126888543568,85.17721557617188,75.61946105957031,False,False,891.1564071048714,4748.25,0.1876810208192221,52.8450183076723,107.40787041124662,0.22204801453710488,cv,0.7779519854628951,12.0,8,31.753737776554537,750.2892928994378,1189.1541386074753,-0.038418503112792976,True,79.2770700326102,52.8450183076723,56.38437841844238,53.6811040558959,56.59398443633255,75.6379970901041,96.60736280692926,107.40787041124662,82.17386067818298,74.6111799365336,73.8575930469727,82.0789878839488,32.5606067961165,0.4986531823085222,345.7047305436246
1299,1300,qingdao-10449,Qingdao,China,36.17332192019718,120.39509615609136,3682893.314,30.42,Asia/Shanghai,True,coastal,3.632390096126219,332.07525634765625,36.99625015258789,False,False,2557.4012942832196,4787.781529476181,0.5341516271238504,24.89695516253936,431.591393827203,0.6562946589748861,cv,0.34370534102511385,41.0,6,11.8281031089604,2571.928483515109,2475.9526684204598,0.04274562599182127,True,24.89695516253936,31.80879267938531,106.31104802579029,236.5691518276644,418.3559247090716,431.591393827203,281.53936233548984,177.52404466814806,327.15848000766806,323.151387730091,161.0921369532291,37.402616356939696,37.312508090614884,0.3930553757641137,345.49272108839597
1300,1301,edinburgh-2186,Edinburgh,United Kingdom,55.94397463903685,-3.200903453747397,530165.3007,56.54,Europe/London,True,coastal+relief,5.671972681090361,444.870361328125,101.43578338623047,False,False,2198.5113368962875,5039.1700584048185,0.4362844102134232,6.93247749413092,428.3593061261703,0.8436704800031294,cv,0.15632951999687061,76.0,7,5.539305613245166,2409.6593018275134,1914.007944265772,0.29182259201049804,True,6.93247749413092,20.045648172843748,77.06498415641394,149.9982856871825,285.57623238195225,404.6751872876208,428.3593061261703,375.3628864932407,271.48993832134016,121.1232026660879,49.40889190877279,8.47429620053145,5.917071197411003,1.0,343.69222200467493
1301,1302,fuyang-10099,Fuyang,China,32.890748294712935,115.82598344734673,1026178.734,31.09,Asia/Shanghai,False,,359.609457871022,5.053834915161133,29.991512298583984,False,False,2483.0035319784247,4767.115805803978,0.5208607537822681,85.52853716652393,339.2921972668731,0.4463914638781851,cv,0.5536085361218148,15.0,4,18.320430102998067,2390.251615702581,2493.1774397490544,-0.0071401700592041,True,102.83247512640607,134.52900079357252,266.7127342106135,339.2921972668731,333.28837685840296,177.83879081352842,85.52853716652393,100.36355268991761,245.500531665169,321.2273420105362,247.21490692055653,128.67508645632526,48.05411003236245,0.25,343.65298763096786
1302,1303,etah-8794,Etah,India,27.558648305769086,78.65698783924732,314492.9126,169.65,Asia/Kolkata,False,,824.7538299129878,13.185775756835938,168.59231567382812,False,False,1788.4165740089693,4737.11717466691,0.377532686667123,13.20588538597465,332.2576363392796,0.8078453886253213,cv,0.1921546113746787,42.0,1,29.6060532895122,1446.278954187053,2076.4629249069203,-0.006874948120117224,True,332.2576363392796,298.0419964695183,222.03769763865225,97.02582495203312,50.575391535504494,22.318424653533686,13.20588538597465,23.886094013176965,41.029762321187356,124.09683956926806,245.61546733698992,318.32555379385104,,1.0,343.6524917547278
1303,1304,baghdad-3307,Baghdad,Iraq,33.33570145380469,44.38910374099897,6891721.864,35.16,Asia/Baghdad,False,,491.2070542334412,8.37845230102539,33.82653045654297,False,False,2135.8338827331017,4769.9823416681875,0.4477655743241483,25.603956169966867,338.2751544469359,0.6283288418248645,cv,0.3716711581751355,49.0,3,29.168681987507572,1904.3528331652224,2268.356550344064,-0.008667552032470681,True,279.8070095002959,280.49798878775437,338.2751544469359,242.22532061859866,115.37632248355975,67.4359878533869,25.798576862826806,25.603956169966867,58.82909206553355,139.9953131611429,281.43083637397706,280.558324409123,35.52440129449838,0.4327910823444804,343.56161563668525
1304,1305,aboh-7426,Aboh,Nigeria,5.538211035744932,7.298360843692854,1282172.248,143.33,Africa/Lagos,False,,90.29812606846389,172.84100341796875,123.89645385742188,False,False,1023.7747773675598,4748.25,0.21561096769705887,64.04554011354995,116.8623206650694,0.19473681871787138,cv,0.8052631812821286,7.0,8,31.52546411963665,854.0303396964213,1356.37641141839,-0.12631804992675788,True,92.85630748410347,64.04554011354995,68.60011681711852,64.15603655378499,65.87724723683442,85.687955944103,108.87932743707215,116.8623206650694,91.11668938056805,86.02054029076882,83.82029749402585,95.852397950561,36.268996763754046,0.4162445163610212,343.15536507894814
1305,1306,benxi-10025,Benxi,China,41.29002084707485,123.76091381427537,773945.62,163.21,Asia/Shanghai,True,relief,142.11377165573907,640.6986083984375,273.039306640625,False,False,2232.5843210753337,4813.64701587881,0.4638030818858742,1.8806446551768778,391.7336244553486,0.7365602887578987,cv,0.2634397112421013,117.0,5,9.366259358163619,2191.4682730912564,2225.259613465309,0.7138904931640624,True,1.8806446551768778,11.577632395549266,90.57272410671814,239.28925591565581,391.7336244553486,352.68527587726606,261.96248126956465,241.44861136993507,324.9411890547467,245.3227625533413,67.5941106016393,3.5760088203917886,28.773665048543688,0.5828074433656958,342.7789956018353
1306,1307,hanchuan-10053,Hanchuan,China,30.65048326416178,113.84010176322617,508039.93,25.65,Asia/Shanghai,False,,573.4047127425475,74.56458282470703,25.083906173706055,False,False,2394.523867338208,4758.182880087607,0.503243344714426,61.10581521184718,304.78066911907297,0.4276909809376584,cv,0.5723090190623417,30.0,4,19.61036320114207,2243.920875925634,2440.238406339446,-0.003679609870910635,True,136.10238069799203,164.0106982112264,280.76496681805423,304.78066911907297,299.5017733343408,145.65652842710438,61.10581521184718,71.59647324877162,193.97746954508088,303.4124994398071,264.7411519716767,168.8734413132343,52.20610841423948,0.25,342.60190140942365
1307,1308,tahta-7016,Tahta,Egypt,26.816253579973885,31.49579461868287,476376.6416,59.01,Africa/Cairo,False,,218.28180086772682,272.6316223144531,95.05770111083984,False,False,2511.3638020432118,4717.718059864938,0.5323259614448237,66.82985733427323,334.36266414743193,0.4916169093617518,cv,0.5083830906382483,6.0,1,27.017842252683344,2100.3473271952525,2820.925945607185,0.234310057220459,True,334.36266414743193,299.36859354162385,315.17173231326353,267.94051238494404,158.30341898933557,82.11290443957091,68.52604050018503,66.82985733427323,106.89188546782444,203.01658967283947,280.8566128516939,327.9829904002261,42.96513754045307,0.2674413879899318,341.4517514511239
1308,1309,bozhou-9909,Bozhou,China,33.86540681725059,115.77463592462074,627970.2555,38.72,Asia/Shanghai,False,,327.95139487642894,6.848308563232422,37.77582931518555,False,False,2494.726662548324,4770.115668917685,0.5229908110623164,92.95614907507739,345.04141659430417,0.45341785352113906,cv,0.5465821464788609,20.0,5,18.032391250338183,2417.333927174953,2496.574714158353,-0.006137109451293938,True,94.38563489439333,131.78385435857408,267.02305864836416,342.14673952198376,345.04141659430417,181.2731158723711,92.95614907507739,109.61170618151081,247.37646299566526,324.14587364115056,240.12864570584827,118.85400505908048,50.80038834951457,0.25,340.893263523427
1309,1310,yenagoa-6639,Yenagoa,Nigeria,4.943855338052435,6.328229323621499,565532.1861,8.79,Africa/Lagos,False,,44.606202313760264,11.943632125854492,9.38467788696289,False,False,783.167583613232,4748.25,0.16493815271167944,38.4892985901863,121.22027485799835,0.37077702107654326,cv,0.6292229789234567,13.0,8,31.66659148983942,645.2544563160254,1100.5861469943175,0.0038654062652587946,True,68.22329425958101,44.46820244024281,43.821701632084284,38.4892985901863,40.58091365582486,64.87282634720604,99.82360142201956,121.22027485799835,82.2704334036523,60.766525221765086,52.46838628581778,66.16212549685358,23.983940129449838,0.6892457749011147,339.65138521666694
1310,1311,newcastle-upon-tyne-4446,Newcastle upon Tyne,United Kingdom,54.98632525714144,-1.5567411867022791,770369.1144,49.72,Europe/London,True,coastal,9.19671539434544,189.26747131347656,54.11042785644531,False,False,2246.73359799236,5007.104854900529,0.4487091169647562,6.065680944027175,440.60852893081505,0.8491266959854187,cv,0.15087330401458132,66.0,7,5.547064899559785,2454.915647971009,1944.1971627195444,0.028537781066894537,True,6.065680944027175,18.96923421755356,76.6563184338022,151.55626645454188,284.65991604965654,410.76157769221106,440.60852893081505,390.3532088413554,279.36298394851144,136.01796523291486,42.51986588010386,9.20205136686696,6.42945792880259,1.0,338.97212116967546
1311,1312,xiuying-district-10695,Xiuying District,China,20.004652811050313,110.31940457902193,1374151.77,18.53,Asia/Shanghai,True,coastal,4.616605725670276,131.36521911621094,22.858400344848633,False,False,2248.4573742362554,4680.519757254973,0.4803862585455528,43.952545369532935,314.81260064134,0.5905859706854838,cv,0.4094140293145162,21.0,3,25.675611127456,1936.1708116377777,2568.0162301223218,0.028134602241516104,True,312.6603375055358,284.23552128476496,314.81260064134,218.50205366777018,95.93535272747226,46.39871729724487,53.51536376338248,43.952545369532935,70.03764633096758,219.4638987532882,284.5682916339977,304.3750452609584,38.435428802588994,0.368101582164689,338.85590900573163
1312,1313,tianjia-an-10403,Tianjia‘an,China,32.63915347520842,116.98303054492835,1177306.495,35.05,Asia/Shanghai,False,,248.65405966855084,79.11968994140625,30.486953735351562,False,False,2491.15830909057,4768.115760175214,0.522461792957608,81.52481526513805,341.55806011653146,0.456297789421844,cv,0.5437022105781559,23.0,4,18.235482264504363,2400.636935298447,2501.060136063751,-0.029659800720214825,True,100.08731375948967,128.16955614643845,262.7775905485542,341.55806011653146,333.790910710491,194.50744634038782,81.52481526513805,92.72941009783385,250.9477613954374,325.5737210642377,249.73824862888029,129.7534750171507,53.06829288025891,0.25,338.612069888171
1313,1314,linyi-10199,Linyi,China,35.06982301310397,118.31823312253772,1555397.381,72.9,Asia/Shanghai,False,,80.0063951350829,40.675575256347656,70.30770874023438,False,False,2603.1969931086724,4778.2486311370685,0.5448014940338497,72.05287739561575,381.94514690226003,0.48004441241640605,cv,0.519955587583594,24.0,5,16.84947600434712,2539.6714986051766,2590.82269201442,-0.0168498931884766,True,72.05287739561575,109.82954338814196,246.69292390637077,346.806394214862,381.94514690226003,270.3022624358065,126.22821782469886,123.96485364853596,276.16067128294014,335.9685491987577,219.95351485196335,93.2920380587197,44.494368932038824,0.25,338.38670553691617
1314,1315,anqiu-10169,Anqiu,China,36.43809824118787,119.20886554001679,784572.4162,68.74,Asia/Shanghai,False,,78.05664325575144,114.13582611083984,75.46818542480469,False,False,2482.965977725148,4786.714911480197,0.5187202546301928,48.57078914989657,384.9385417514598,0.5258743481004658,cv,0.47412565189953415,29.0,5,15.490262142114712,2421.5379425273927,2500.398630036224,0.0437332052612305,True,48.57078914989657,82.3789383217078,204.993582817134,321.7430000731188,384.9385417514598,290.6343914821042,149.57521670791283,136.87898302772936,285.83086281209665,327.24803603722034,185.55255122496402,64.6210843198036,42.092758899676376,0.28682758000719166,337.66428728931373
1315,1316,city-10125,市中区,China,34.86294998230726,117.54388532166986,444791.1128,73.36,Asia/Shanghai,False,,150.075585321421,339.61322021484375,119.94599914550781,False,False,2565.8643367116633,4775.582086147107,0.5372882908147806,80.8456095864934,365.8071963359552,0.4737425444063808,cv,0.5262574555936192,29.0,5,17.477906258742653,2505.1714602949855,2554.057266912091,0.3028089944458008,True,80.8456095864934,118.57817611288247,258.8411665245838,349.1671829080484,365.8071963359552,243.94016857111066,105.4136170473889,112.45216134209689,261.2567695913319,336.9783638728519,229.78314866208308,102.80077615683716,51.050663430420705,0.25,337.57630930907237
1316,1317,tongxiang-11361,Tongxiang,China,30.64586291238837,120.57620076869317,417495.3245,5.45,Asia/Shanghai,False,,26.977046418079574,4.455669403076172,2.9383091926574707,False,False,2365.291649334742,4767.582451177222,0.4961197155071118,42.15153399577638,332.0339650520179,0.484203086815279,cv,0.515796913184721,31.0,4,19.372808721473035,2269.31113568004,2366.896283507746,-0.016325990247726442,True,125.64770981840377,136.85321516756883,255.812649166883,332.0339650520179,298.59505400581287,186.34964324739104,42.15153399577638,49.72216135578109,194.31462990877026,321.96838622994017,269.18092688676893,152.66177449962797,42.55560679611651,0.276542071197411,337.38412864917456
1317,1318,burewala-7562,Burewala,Pakistan,30.158954019630688,72.68209411805276,313815.1146,145.68,Asia/Karachi,False,,794.761974558153,10.153030395507812,144.85275268554688,False,False,1825.2268798033854,4761.516061325059,0.38332893479633706,8.62332019147987,329.04162689239314,0.8152867714783647,cv,0.1847132285216353,59.0,12,30.416538251748694,1473.6336324522017,2102.9054448491024,-0.0053771075439453565,True,313.3899161340884,297.58575820891355,247.8119370023609,131.93180730887423,55.92636379388474,23.620399413684776,8.62332019147987,13.179624138991022,32.387386503773335,101.5308843472369,270.19785586770445,329.04162689239314,,1.0,337.1435497529541
1318,1319,oron-8101,Oron,Nigeria,4.810788964023626,8.2397415134156,422507.9002,20.32,Africa/Lagos,True,coastal,2.8911597626277397,49.95399475097656,13.187999725341797,False,False,700.983770559699,4748.25,0.14762992061490002,36.37084553708779,95.5690228487404,0.29831636355802754,cv,0.7016836364419725,14.0,8,30.88847995789649,550.0694597672035,1095.2989195644666,-0.04635800178527832,True,69.6240786068309,42.835919089158224,40.60768247329288,36.65921214386399,36.37084553708779,55.568886494436576,77.47234916153715,95.5690228487404,71.288239020036,61.97493359388618,50.938851417122265,62.07375017370669,24.181318770226536,0.6848595828838547,336.86108942679255
1319,1320,garoua-2695,Garoua,Cameroon,9.323702822940227,13.392351492374546,699540.8696,206.31,Africa/Douala,False,,702.8891747292743,336.43011474609375,234.2115020751953,False,False,842.8817941114529,4691.385928089067,0.17966584012302356,20.010278624707617,136.37529582412566,0.4745179898392212,cv,0.5254820101607788,47.0,1,33.47158638530689,636.3153194582779,1288.7113374395115,0.1813597634887695,True,136.37529582412566,94.93286130779994,49.562215790059845,20.010278624707617,34.74438061200825,63.932606346713236,79.90528449086277,82.59778755740665,59.65200024587576,36.10644958398882,64.42649044477436,120.63614328313,20.781723300970874,0.760406148867314,336.7984979574941
1320,1321,kaifeng-9431,Kaifeng,China,34.80095580140511,114.34181666462725,1296333.573,75.12,Asia/Shanghai,False,,442.403810148465,17.35467529296875,75.26588439941406,False,False,2463.667546742475,4770.982296039423,0.5163858077586372,85.76549180195201,346.22517222886256,0.453293331481897,cv,0.546706668518103,13.0,5,17.677307309990073,2401.0635028921224,2459.264500875617,0.0009482485961913766,True,85.76549180195201,134.41850270498549,265.5035136511196,336.55142409264175,346.22517222886256,173.7354827358125,96.42594726702518,130.6105532121075,240.71842149136108,322.7038287536907,225.8051640966603,105.20404470625662,53.17652103559871,0.25,336.7258692039366
1321,1322,islamabad-6766,Islamabad,Pakistan,33.60966406640286,73.0613865972622,4913527.805,523.46,Asia/Karachi,True,relief,1096.5497389472391,563.4837646484375,531.9658203125,False,False,2214.796656756883,4765.382551560503,0.46476786129827313,37.2161933141215,316.4036948165962,0.5640637245845764,cv,0.43593627541542357,18.0,11,26.89723225421421,1882.2145376525125,2506.2224288290563,0.05528783203124976,True,279.99775395839634,271.3299634173234,298.1274124050036,225.37150555388598,124.22794795916955,74.69547196142796,37.2161933141215,40.524232459157865,74.18118641927457,182.69657391694577,316.4036948165962,290.0247205755801,39.32632686084142,0.34830384753685734,336.2909193592024
1322,1323,zucheng-10283,Zucheng,China,36.00039180653347,119.39393156634259,759969.1985,67.63,Asia/Shanghai,False,,51.40123407304997,182.74127197265625,80.61032104492188,False,False,2553.4535914252283,4785.11498448622,0.5336242910993274,49.40986502449896,402.7735564308972,0.5361970342652298,cv,0.4638029657347702,24.0,5,15.2306857298928,2499.9378064441526,2554.227588788045,0.0843720867919922,True,49.40986502449896,77.33019948014483,198.48261429338953,322.7448506855181,402.7735564308972,327.31555344124024,163.25306472640807,135.0661473947818,287.8571246248936,329.6756299556811,193.3813987389136,66.16358662886147,42.236415857605174,0.2836352031643295,335.9089863387857
1323,1324,weihai-10585,Weihai,China,37.51178771239887,122.08558354040056,535089.0962,28.28,Asia/Shanghai,True,coastal,3.5310433048669694,247.2495880126953,28.138593673706055,False,False,2411.66647826032,4798.114391312283,0.5026279662333624,8.163416739375808,446.37228191276785,0.7818143381512015,cv,0.2181856618487985,46.0,6,7.993371752079118,2446.2796937512467,2291.170280746418,-0.0009191411209106519,True,8.163416739375808,11.885784084965254,40.42094294103458,136.10388150207723,359.2864045609917,446.37228191276785,372.95529321525316,270.81614931432193,353.5858354020358,288.1263639270256,107.08512052707323,16.86500413339848,26.27605987055016,0.6383097806544409,335.8728916127626
1324,1325,bengbu-10447,Bengbu,China,32.93386138462686,117.33742398322572,671788.502,23.89,Asia/Shanghai,False,,222.57124746966116,134.45217895507812,25.124591827392578,False,False,2499.7786870664895,4769.515696294944,0.5241158319299312,84.92343863693937,343.9041054765211,0.4627989651351605,cv,0.5372010348648395,23.0,4,18.042196280608675,2411.830949326028,2505.370066774442,0.008024846878051753,True,95.50399073453312,125.36616899225704,261.42463632606064,343.9041054765211,338.81893692210747,200.12811525882455,84.92343863693937,92.62661841163386,255.67886050531388,327.5684501960985,248.6994383160144,125.13592729018568,44.157855987055015,0.25,335.720924406297
1325,1326,buenaventura-660,Buenaventura,Colombia,3.8774366434684304,-77.0199356818732,430956.3827,13.63,America/Bogota,True,coastal+relief,4.038218748192655,577.813720703125,39.87082290649414,False,False,387.9643168378487,4638.521673663077,0.08363964731277632,26.292467998552244,42.58778914202227,0.13492025666825028,cv,0.8650797433317498,17.0,1,30.979787396121484,324.5188316324648,565.4135957259565,0.1705653488922119,True,42.58778914202227,35.59724584415344,34.764567648844576,26.292467998552244,26.87597450821746,30.704150742636394,32.524711583833444,36.22984572583033,31.215294638956884,28.356384202176738,30.05118840733325,32.76469639529167,6.177718446601943,1.0,335.62007163196375
1326,1327,xinxiang-9241,Xinxiang,China,35.313063858856715,113.89332833611012,870471.0626,74.34,Asia/Shanghai,False,,480.62787434316346,113.54640197753906,77.99738311767578,False,False,2470.8194083902367,4771.982250410659,0.517776319930278,80.29692134434947,342.457951804585,0.4574923241870989,cv,0.542507675812901,12.0,5,17.686767570216052,2408.416928820756,2463.432918337044,0.023772990264892557,True,80.29692134434947,130.33357223670038,268.36124375312437,340.7942769343483,342.457951804585,168.52692045453594,99.84520339570821,139.4724463704239,241.7109390182001,327.9933715762351,227.7199643432711,103.30659715875481,59.135291262135915,0.25,335.1096236497986
1327,1328,yongcheng-10051,Yongcheng,China,33.940449601690744,116.4261555002238,334148.2745,34.63,Asia/Shanghai,False,,268.30518894266106,8.388240814208984,33.343177795410156,False,False,2498.8524838299945,4770.915632414674,0.5237679046035164,88.05347711227363,349.14447289554306,0.46471449910330237,cv,0.5352855008966977,16.0,5,17.773028008778496,2433.6423659086586,2494.781509221507,-0.008364344329834001,True,88.05347711227363,126.57125789663246,263.61923629017616,344.6238641579444,349.14447289554306,191.5348054507906,96.00896904344955,107.70887142720223,253.23761872666333,328.5851726090507,238.22686252827316,111.53787569199538,51.817718446601944,0.25,334.39987586847394
1328,1329,palembang-4968,Palembang,Indonesia,-2.976051267773855,104.75533114855693,2203124.013,7.27,Asia/Jakarta,False,,33.37419547323082,22.504436492919922,4.666454315185547,False,False,591.1197327540672,4575.057902901989,0.12920486369781595,25.3824385066565,72.59508933924526,0.2683455200946432,cv,0.7316544799053568,32.0,1,32.501731064819275,435.8790879941249,957.9349006656039,-0.01692304695129394,True,72.59508933924526,60.212918565840276,44.29922142469162,25.3824385066565,27.465418153122716,40.174729880185254,56.49627133972704,55.911475573122964,53.266507562926115,54.91297485176585,42.02716766318447,58.375519893599034,20.211796116504853,0.7730711974110032,334.3497372397628
1329,1330,san-pablo-3644,San Pablo,Philippines,14.06861703063723,121.31919473771298,303081.3123,118.22,Asia/Manila,True,relief,29.99972726147174,1119.730224609375,204.44786071777344,False,False,1049.008132865346,4741.716964774594,0.22122959692833805,23.170237456109728,219.66665737199278,0.6812815441667128,cv,0.3187184558332872,33.0,1,31.179527117938658,715.8981807035802,1583.6987441974698,0.5604810946655273,True,219.66665737199278,170.9750016741606,118.3762382387971,64.25098861110085,23.170237456109728,24.943269120739615,43.564880284756214,57.85557852992058,38.39994029732228,60.38542573719381,88.68810574893288,138.73180979431942,,1.0,334.3382522634028
1330,1331,madiun-7167,Madiun,Indonesia,-7.623858066979352,111.50889711248381,397986.2633,75.45,Asia/Jakarta,True,relief,72.30766495882665,895.7723388671875,117.90064239501953,False,False,810.6224587255356,4748.25,0.170720256668359,34.64949306349093,121.50852817392723,0.4157642019496741,cv,0.5842357980503259,21.0,8,32.14739889154684,639.7181818129146,1257.0420044867753,0.2759291755676269,True,58.62132856123522,51.036578590082165,49.574843575893986,41.1314350153793,55.587386323646435,80.49848732744778,116.65866334527927,121.50852817392723,95.25076217993961,62.75043405547297,34.64949306349093,43.35451851374054,23.265428802588993,0.7052126932758002,333.9849650586201
1331,1332,mataram-7867,Mataram,Indonesia,-8.591608900430888,116.1206751544132,1009676.861,38.71,Asia/Makassar,True,coastal+relief,5.500139311282598,1100.3441162109375,146.19827270507812,False,False,1037.749115893035,4745.850109509034,0.21866453679473494,32.53322198356572,189.09545283712603,0.6603906588908188,cv,0.3396093411091812,41.0,8,31.024081123175986,636.7382833679015,1917.3066135832312,0.6986737725830078,True,44.206917987956615,38.54378845941535,38.88547616964067,32.53322198356572,49.27767541945163,94.7598665801958,186.39813322214067,189.09545283712603,154.75342554645627,109.80678695463506,51.699191404847234,47.78917932760397,12.3592071197411,0.9475731751168645,333.95254463184
1332,1333,yitang-10305,Yitang,China,34.31850511961604,117.9540351871747,702593.9579,25.76,Asia/Shanghai,False,,121.83631505069057,9.08249282836914,24.967655181884766,False,False,2558.349599175521,4771.715595911663,0.5361488017784375,79.32082397066561,365.2900260445726,0.47795231891673884,cv,0.5220476810832612,14.0,5,17.343149042301096,2497.4128489328955,2542.001740683371,-0.0051502413177490335,True,79.32082397066561,116.25337807341475,251.45583785667674,346.2848159415182,365.2900260445726,252.54212696202282,104.16602747362425,104.40647069249884,268.47045084197157,333.4776633670776,232.1761285244976,104.50584942697978,46.108915857605176,0.25,333.8951189124678
1333,1334,suzhou-10237,Suzhou,China,33.634526077410136,116.97626148474083,956856.3187,28.12,Asia/Shanghai,False,,236.7953366200276,32.78297424316406,27.083255767822266,False,False,2501.6825534562495,4771.18228691367,0.5243317909520724,87.06110575512896,347.4965442597286,0.4664633814893868,cv,0.5335366185106132,20.0,5,17.70687954762973,2433.045837080044,2497.538882392349,-0.00673883750915528,True,87.06110575512896,123.84266194748255,260.4467369956004,344.5304611875499,347.4965442597286,197.8102940767731,95.31069368668813,103.88537057376399,259.07596833452635,329.45878155155987,239.31157533067883,113.45235975676898,50.26824433656958,0.25,333.6848125395109
1334,1335,malacca-city-2239,Malacca City,Malaysia,2.233179683102269,102.24215170436473,544035.188,10.08,Asia/Kuala_Lumpur,True,coastal,6.300425356162173,76.38493347167969,15.032267570495605,False,False,755.5558461006614,4655.72088884833,0.1622854685963704,25.763111524661696,132.30399262670159,0.5008745097913544,cv,0.4991254902086456,29.0,1,31.238682486156105,519.6887556905939,1431.2083767071351,0.032189739208221435,True,132.30399262670159,112.02465304720016,71.49254113720303,35.418660884567714,25.763111524661696,39.98170429078161,55.39752257285377,56.381274304543645,48.63154206594064,42.42633402366223,43.37018213990587,92.36432748263928,15.186472491909385,0.884745055735347,333.65256226485593
1335,1336,nanjing-10887,Nanjing,China,32.049425393380794,118.78454050672353,8061028.981,18.36,Asia/Shanghai,False,,79.08225210574022,222.8841552734375,20.313743591308594,False,False,2467.801109657151,4743.716873517065,0.5202252106221266,68.96277174116756,339.5254844660831,0.45930043559346606,cv,0.540699564406534,31.0,4,18.514063519572417,2379.0261565568553,2468.55866140296,0.012699333343505863,True,107.92994891368585,127.04404769329142,258.1490152815543,339.5254844660831,319.6382391087043,208.2542287249062,68.96277174116756,78.07929341682905,238.7886765866092,322.3335900606315,262.4326515129584,136.66316215073,45.86973300970873,0.25,333.5847462583957
1336,1337,shangqiu-9761,Shangqiu,China,34.423012883453424,115.63960818687177,779506.7347,50.9,Asia/Shanghai,False,,326.7387868947017,17.065101623535156,50.21787643432617,False,False,2489.222144935046,4771.18228691367,0.5217201932867768,85.25030424157814,352.2169741408838,0.46443719259015137,cv,0.5355628074098486,23.0,5,17.701226186644877,2429.090981789311,2483.260625224958,-0.004433803176879874,True,85.25030424157814,126.3999099048193,267.3445117093461,341.6610314287417,352.2169741408838,186.1486209467385,95.29156308377758,119.20806604718784,247.51932366835953,327.48802437114404,232.5200226362023,108.17379275626718,51.37666666666667,0.25,333.2837000520446
